latitude,longitude,elevation
33.370522,77.570525,4805.0
33.370522,77.571244,4762.0
33.370522,77.571963,4762.0
33.370522,77.572681,4762.0
33.370522,77.5734,4741.0
33.370522,77.574119,4741.0
33.370522,77.574837,4741.0
33.370522,77.575556,4735.0
33.370522,77.576274,4735.0
33.370522,77.576993,4735.0
33.370522,77.577712,4727.0
33.370522,77.57843,4727.0
33.370522,77.579149,4727.0
33.370522,77.579868,4704.0
33.370522,77.580586,4704.0
33.370522,77.581305,4680.0
33.370522,77.582024,4680.0
33.370522,77.582742,4680.0
33.370522,77.583461,4670.0
33.370522,77.58418,4670.0
33.370522,77.584898,4670.0
33.370522,77.585617,4666.0
33.370522,77.586336,4666.0
33.370522,77.587054,4666.0
33.370522,77.587773,4669.0
33.370522,77.588491,4669.0
33.370522,77.58921,4669.0
33.370522,77.589929,4666.0
33.370522,77.590647,4666.0
33.370522,77.591366,4666.0
33.370522,77.592085,4651.0
33.370522,77.592803,4651.0
33.370522,77.593522,4651.0
33.370522,77.594241,4641.0
33.370522,77.594959,4641.0
33.370522,77.595678,4641.0
33.370522,77.596397,4632.0
33.370522,77.597115,4632.0
33.370522,77.597834,4632.0
33.370522,77.598553,4623.0
33.370522,77.599271,4623.0
33.370522,77.59999,4623.0
33.370522,77.600709,4616.0
33.370522,77.601427,4616.0
33.370522,77.602146,4622.0
33.370522,77.602864,4622.0
33.370522,77.603583,4622.0
33.370522,77.604302,4619.0
33.370522,77.60502,4619.0
33.370522,77.605739,4619.0
33.370522,77.606458,4632.0
33.370522,77.607176,4632.0
33.370522,77.607895,4632.0
33.370522,77.608614,4649.0
33.370522,77.609332,4649.0
33.370522,77.610051,4649.0
33.370522,77.61077,4665.0
33.370522,77.611488,4665.0
33.370522,77.612207,4665.0
33.370522,77.612926,4706.0
33.370522,77.613644,4706.0
33.370522,77.614363,4706.0
33.370522,77.615081,4709.0
33.370522,77.6158,4709.0
33.370522,77.616519,4709.0
33.370522,77.617237,4675.0
33.370522,77.617956,4675.0
33.370522,77.618675,4675.0
33.370522,77.619393,4725.0
33.370522,77.620112,4725.0
33.370522,77.620831,4725.0
33.370522,77.621549,4798.0
33.370522,77.622268,4798.0
33.370522,77.622987,4841.0
33.370522,77.623705,4841.0
33.370522,77.624424,4841.0
33.370522,77.625143,4873.0
33.370522,77.625861,4873.0
33.370522,77.62658,4873.0
33.370522,77.627299,4895.0
33.370522,77.628017,4895.0
33.370522,77.628736,4895.0
33.370522,77.629454,4906.0
33.370522,77.630173,4906.0
33.370522,77.630892,4906.0
33.370522,77.63161,4895.0
33.370522,77.632329,4895.0
33.370522,77.633048,4895.0
33.370522,77.633766,4904.0
33.370522,77.634485,4904.0
33.370522,77.635204,4904.0
33.370522,77.635922,4935.0
33.370522,77.636641,4935.0
33.370522,77.63736,4935.0
33.370522,77.638078,4952.0
33.370522,77.638797,4952.0
33.371241,77.550403,5340.0
33.371241,77.551122,5340.0
33.371241,77.55184,5340.0
33.371241,77.552559,5420.0
33.371241,77.553278,5420.0
33.371241,77.553996,5420.0
33.371241,77.554715,5337.0
33.371241,77.555434,5337.0
33.371241,77.556152,5337.0
33.371241,77.556871,5233.0
33.371241,77.55759,5233.0
33.371241,77.558308,5233.0
33.371241,77.559027,5153.0
33.371241,77.559746,5153.0
33.371241,77.560464,5018.0
33.371241,77.561183,5018.0
33.371241,77.561901,5018.0
33.371241,77.56262,4962.0
33.371241,77.563339,4962.0
33.371241,77.564057,4962.0
33.371241,77.564776,4926.0
33.371241,77.565495,4926.0
33.371241,77.566213,4926.0
33.371241,77.566932,4887.0
33.371241,77.567651,4887.0
33.371241,77.568369,4887.0
33.371241,77.569088,4863.0
33.371241,77.569807,4863.0
33.371241,77.570525,4863.0
33.371241,77.571244,4841.0
33.371241,77.571963,4841.0
33.371241,77.572681,4841.0
33.371241,77.5734,4822.0
33.371241,77.574119,4822.0
33.371241,77.574837,4822.0
33.371241,77.575556,4783.0
33.371241,77.576274,4783.0
33.371241,77.576993,4783.0
33.371241,77.577712,4764.0
33.371241,77.57843,4764.0
33.371241,77.579149,4764.0
33.371241,77.579868,4767.0
33.371241,77.580586,4767.0
33.371241,77.581305,4770.0
33.371241,77.582024,4770.0
33.371241,77.582742,4770.0
33.371241,77.583461,4745.0
33.371241,77.58418,4745.0
33.371241,77.584898,4745.0
33.371241,77.585617,4705.0
33.371241,77.586336,4705.0
33.371241,77.587054,4705.0
33.371241,77.587773,4665.0
33.371241,77.588491,4665.0
33.371241,77.58921,4665.0
33.371241,77.589929,4647.0
33.371241,77.590647,4647.0
33.371241,77.591366,4647.0
33.371241,77.592085,4675.0
33.371241,77.592803,4675.0
33.371241,77.593522,4675.0
33.371241,77.594241,4664.0
33.371241,77.594959,4664.0
33.371241,77.595678,4664.0
33.371241,77.596397,4654.0
33.371241,77.597115,4654.0
33.371241,77.597834,4654.0
33.371241,77.598553,4656.0
33.371241,77.599271,4656.0
33.371241,77.59999,4656.0
33.371241,77.600709,4664.0
33.371241,77.601427,4664.0
33.371241,77.602146,4657.0
33.371241,77.602864,4657.0
33.371241,77.603583,4657.0
33.371241,77.604302,4642.0
33.371241,77.60502,4642.0
33.371241,77.605739,4642.0
33.371241,77.606458,4643.0
33.371241,77.607176,4643.0
33.371241,77.607895,4643.0
33.371241,77.608614,4700.0
33.371241,77.609332,4700.0
33.371241,77.610051,4700.0
33.371241,77.61077,4731.0
33.371241,77.611488,4731.0
33.371241,77.612207,4731.0
33.371241,77.612926,4807.0
33.371241,77.613644,4807.0
33.371241,77.614363,4807.0
33.371241,77.615081,4832.0
33.371241,77.6158,4832.0
33.371241,77.616519,4832.0
33.371241,77.617237,4739.0
33.371241,77.617956,4739.0
33.371241,77.618675,4739.0
33.371241,77.619393,4751.0
33.371241,77.620112,4751.0
33.371241,77.620831,4751.0
33.371241,77.621549,4818.0
33.371241,77.622268,4818.0
33.371241,77.622987,4868.0
33.371241,77.623705,4868.0
33.371241,77.624424,4868.0
33.371241,77.625143,4913.0
33.371241,77.625861,4913.0
33.371241,77.62658,4913.0
33.371241,77.627299,4933.0
33.371241,77.628017,4933.0
33.371241,77.628736,4933.0
33.371241,77.629454,4957.0
33.371241,77.630173,4957.0
33.371241,77.630892,4957.0
33.371241,77.63161,4940.0
33.371241,77.632329,4940.0
33.371241,77.633048,4940.0
33.371241,77.633766,4950.0
33.371241,77.634485,4950.0
33.371241,77.635204,4950.0
33.371241,77.635922,4959.0
33.371241,77.636641,4959.0
33.371241,77.63736,4959.0
33.371241,77.638078,4916.0
33.371241,77.638797,4916.0
33.371959,77.550403,5340.0
33.371959,77.551122,5340.0
33.371959,77.55184,5340.0
33.371959,77.552559,5420.0
33.371959,77.553278,5420.0
33.371959,77.553996,5420.0
33.371959,77.554715,5337.0
33.371959,77.555434,5337.0
33.371959,77.556152,5337.0
33.371959,77.556871,5233.0
33.371959,77.55759,5233.0
33.371959,77.558308,5233.0
33.371959,77.559027,5153.0
33.371959,77.559746,5153.0
33.371959,77.560464,5018.0
33.371959,77.561183,5018.0
33.371959,77.561901,5018.0
33.371959,77.56262,4962.0
33.371959,77.563339,4962.0
33.371959,77.564057,4962.0
33.371959,77.564776,4926.0
33.371959,77.565495,4926.0
33.371959,77.566213,4926.0
33.371959,77.566932,4887.0
33.371959,77.567651,4887.0
33.371959,77.568369,4887.0
33.371959,77.569088,4863.0
33.371959,77.569807,4863.0
33.371959,77.570525,4863.0
33.371959,77.571244,4841.0
33.371959,77.571963,4841.0
33.371959,77.572681,4841.0
33.371959,77.5734,4822.0
33.371959,77.574119,4822.0
33.371959,77.574837,4822.0
33.371959,77.575556,4783.0
33.371959,77.576274,4783.0
33.371959,77.576993,4783.0
33.371959,77.577712,4764.0
33.371959,77.57843,4764.0
33.371959,77.579149,4764.0
33.371959,77.579868,4767.0
33.371959,77.580586,4767.0
33.371959,77.581305,4770.0
33.371959,77.582024,4770.0
33.371959,77.582742,4770.0
33.371959,77.583461,4745.0
33.371959,77.58418,4745.0
33.371959,77.584898,4745.0
33.371959,77.585617,4705.0
33.371959,77.586336,4705.0
33.371959,77.587054,4705.0
33.371959,77.587773,4665.0
33.371959,77.588491,4665.0
33.371959,77.58921,4665.0
33.371959,77.589929,4647.0
33.371959,77.590647,4647.0
33.371959,77.591366,4647.0
33.371959,77.592085,4675.0
33.371959,77.592803,4675.0
33.371959,77.593522,4675.0
33.371959,77.594241,4664.0
33.371959,77.594959,4664.0
33.371959,77.595678,4664.0
33.371959,77.596397,4654.0
33.371959,77.597115,4654.0
33.371959,77.597834,4654.0
33.371959,77.598553,4656.0
33.371959,77.599271,4656.0
33.371959,77.59999,4656.0
33.371959,77.600709,4664.0
33.371959,77.601427,4664.0
33.371959,77.602146,4657.0
33.371959,77.602864,4657.0
33.371959,77.603583,4657.0
33.371959,77.604302,4642.0
33.371959,77.60502,4642.0
33.371959,77.605739,4642.0
33.371959,77.606458,4643.0
33.371959,77.607176,4643.0
33.371959,77.607895,4643.0
33.371959,77.608614,4700.0
33.371959,77.609332,4700.0
33.371959,77.610051,4700.0
33.371959,77.61077,4731.0
33.371959,77.611488,4731.0
33.371959,77.612207,4731.0
33.371959,77.612926,4807.0
33.371959,77.613644,4807.0
33.371959,77.614363,4807.0
33.371959,77.615081,4832.0
33.371959,77.6158,4832.0
33.371959,77.616519,4832.0
33.371959,77.617237,4739.0
33.371959,77.617956,4739.0
33.371959,77.618675,4739.0
33.371959,77.619393,4751.0
33.371959,77.620112,4751.0
33.371959,77.620831,4751.0
33.371959,77.621549,4818.0
33.371959,77.622268,4818.0
33.371959,77.622987,4868.0
33.371959,77.623705,4868.0
33.371959,77.624424,4868.0
33.371959,77.625143,4913.0
33.371959,77.625861,4913.0
33.371959,77.62658,4913.0
33.371959,77.627299,4933.0
33.371959,77.628017,4933.0
33.371959,77.628736,4933.0
33.371959,77.629454,4957.0
33.371959,77.630173,4957.0
33.371959,77.630892,4957.0
33.371959,77.63161,4940.0
33.371959,77.632329,4940.0
33.371959,77.633048,4940.0
33.371959,77.633766,4950.0
33.371959,77.634485,4950.0
33.371959,77.635204,4950.0
33.371959,77.635922,4959.0
33.371959,77.636641,4959.0
33.371959,77.63736,4959.0
33.371959,77.638078,4916.0
33.371959,77.638797,4916.0
33.372678,77.550403,5340.0
33.372678,77.551122,5340.0
33.372678,77.55184,5340.0
33.372678,77.552559,5420.0
33.372678,77.553278,5420.0
33.372678,77.553996,5420.0
33.372678,77.554715,5337.0
33.372678,77.555434,5337.0
33.372678,77.556152,5337.0
33.372678,77.556871,5233.0
33.372678,77.55759,5233.0
33.372678,77.558308,5233.0
33.372678,77.559027,5153.0
33.372678,77.559746,5153.0
33.372678,77.560464,5018.0
33.372678,77.561183,5018.0
33.372678,77.561901,5018.0
33.372678,77.56262,4962.0
33.372678,77.563339,4962.0
33.372678,77.564057,4962.0
33.372678,77.564776,4926.0
33.372678,77.565495,4926.0
33.372678,77.566213,4926.0
33.372678,77.566932,4887.0
33.372678,77.567651,4887.0
33.372678,77.568369,4887.0
33.372678,77.569088,4863.0
33.372678,77.569807,4863.0
33.372678,77.570525,4863.0
33.372678,77.571244,4841.0
33.372678,77.571963,4841.0
33.372678,77.572681,4841.0
33.372678,77.5734,4822.0
33.372678,77.574119,4822.0
33.372678,77.574837,4822.0
33.372678,77.575556,4783.0
33.372678,77.576274,4783.0
33.372678,77.576993,4783.0
33.372678,77.577712,4764.0
33.372678,77.57843,4764.0
33.372678,77.579149,4764.0
33.372678,77.579868,4767.0
33.372678,77.580586,4767.0
33.372678,77.581305,4770.0
33.372678,77.582024,4770.0
33.372678,77.582742,4770.0
33.372678,77.583461,4745.0
33.372678,77.58418,4745.0
33.372678,77.584898,4745.0
33.372678,77.585617,4705.0
33.372678,77.586336,4705.0
33.372678,77.587054,4705.0
33.372678,77.587773,4665.0
33.372678,77.588491,4665.0
33.372678,77.58921,4665.0
33.372678,77.589929,4647.0
33.372678,77.590647,4647.0
33.372678,77.591366,4647.0
33.372678,77.592085,4675.0
33.372678,77.592803,4675.0
33.372678,77.593522,4675.0
33.372678,77.594241,4664.0
33.372678,77.594959,4664.0
33.372678,77.595678,4664.0
33.372678,77.596397,4654.0
33.372678,77.597115,4654.0
33.372678,77.597834,4654.0
33.372678,77.598553,4656.0
33.372678,77.599271,4656.0
33.372678,77.59999,4656.0
33.372678,77.600709,4664.0
33.372678,77.601427,4664.0
33.372678,77.602146,4657.0
33.372678,77.602864,4657.0
33.372678,77.603583,4657.0
33.372678,77.604302,4642.0
33.372678,77.60502,4642.0
33.372678,77.605739,4642.0
33.372678,77.606458,4643.0
33.372678,77.607176,4643.0
33.372678,77.607895,4643.0
33.372678,77.608614,4700.0
33.372678,77.609332,4700.0
33.372678,77.610051,4700.0
33.372678,77.61077,4731.0
33.372678,77.611488,4731.0
33.372678,77.612207,4731.0
33.372678,77.612926,4807.0
33.372678,77.613644,4807.0
33.372678,77.614363,4807.0
33.372678,77.615081,4832.0
33.372678,77.6158,4832.0
33.372678,77.616519,4832.0
33.372678,77.617237,4739.0
33.372678,77.617956,4739.0
33.372678,77.618675,4739.0
33.372678,77.619393,4751.0
33.372678,77.620112,4751.0
33.372678,77.620831,4751.0
33.372678,77.621549,4818.0
33.372678,77.622268,4818.0
33.372678,77.622987,4868.0
33.372678,77.623705,4868.0
33.372678,77.624424,4868.0
33.372678,77.625143,4913.0
33.372678,77.625861,4913.0
33.372678,77.62658,4913.0
33.372678,77.627299,4933.0
33.372678,77.628017,4933.0
33.372678,77.628736,4933.0
33.372678,77.629454,4957.0
33.372678,77.630173,4957.0
33.372678,77.630892,4957.0
33.372678,77.63161,4940.0
33.372678,77.632329,4940.0
33.372678,77.633048,4940.0
33.372678,77.633766,4950.0
33.372678,77.634485,4950.0
33.372678,77.635204,4950.0
33.372678,77.635922,4959.0
33.372678,77.636641,4959.0
33.372678,77.63736,4959.0
33.372678,77.638078,4916.0
33.372678,77.638797,4916.0
33.373397,77.550403,5328.0
33.373397,77.551122,5328.0
33.373397,77.55184,5328.0
33.373397,77.552559,5310.0
33.373397,77.553278,5310.0
33.373397,77.553996,5310.0
33.373397,77.554715,5376.0
33.373397,77.555434,5376.0
33.373397,77.556152,5376.0
33.373397,77.556871,5310.0
33.373397,77.55759,5310.0
33.373397,77.558308,5310.0
33.373397,77.559027,5252.0
33.373397,77.559746,5252.0
33.373397,77.560464,5173.0
33.373397,77.561183,5173.0
33.373397,77.561901,5173.0
33.373397,77.56262,5055.0
33.373397,77.563339,5055.0
33.373397,77.564057,5055.0
33.373397,77.564776,5035.0
33.373397,77.565495,5035.0
33.373397,77.566213,5035.0
33.373397,77.566932,4980.0
33.373397,77.567651,4980.0
33.373397,77.568369,4980.0
33.373397,77.569088,4977.0
33.373397,77.569807,4977.0
33.373397,77.570525,4977.0
33.373397,77.571244,5011.0
33.373397,77.571963,5011.0
33.373397,77.572681,5011.0
33.373397,77.5734,4903.0
33.373397,77.574119,4903.0
33.373397,77.574837,4903.0
33.373397,77.575556,4964.0
33.373397,77.576274,4964.0
33.373397,77.576993,4964.0
33.373397,77.577712,4919.0
33.373397,77.57843,4919.0
33.373397,77.579149,4919.0
33.373397,77.579868,4879.0
33.373397,77.580586,4879.0
33.373397,77.581305,4821.0
33.373397,77.582024,4821.0
33.373397,77.582742,4821.0
33.373397,77.583461,4747.0
33.373397,77.58418,4747.0
33.373397,77.584898,4747.0
33.373397,77.585617,4697.0
33.373397,77.586336,4697.0
33.373397,77.587054,4697.0
33.373397,77.587773,4666.0
33.373397,77.588491,4666.0
33.373397,77.58921,4666.0
33.373397,77.589929,4696.0
33.373397,77.590647,4696.0
33.373397,77.591366,4696.0
33.373397,77.592085,4746.0
33.373397,77.592803,4746.0
33.373397,77.593522,4746.0
33.373397,77.594241,4706.0
33.373397,77.594959,4706.0
33.373397,77.595678,4706.0
33.373397,77.596397,4688.0
33.373397,77.597115,4688.0
33.373397,77.597834,4688.0
33.373397,77.598553,4692.0
33.373397,77.599271,4692.0
33.373397,77.59999,4692.0
33.373397,77.600709,4731.0
33.373397,77.601427,4731.0
33.373397,77.602146,4710.0
33.373397,77.602864,4710.0
33.373397,77.603583,4710.0
33.373397,77.604302,4678.0
33.373397,77.60502,4678.0
33.373397,77.605739,4678.0
33.373397,77.606458,4651.0
33.373397,77.607176,4651.0
33.373397,77.607895,4651.0
33.373397,77.608614,4709.0
33.373397,77.609332,4709.0
33.373397,77.610051,4709.0
33.373397,77.61077,4767.0
33.373397,77.611488,4767.0
33.373397,77.612207,4767.0
33.373397,77.612926,4807.0
33.373397,77.613644,4807.0
33.373397,77.614363,4807.0
33.373397,77.615081,4849.0
33.373397,77.6158,4849.0
33.373397,77.616519,4849.0
33.373397,77.617237,4792.0
33.373397,77.617956,4792.0
33.373397,77.618675,4792.0
33.373397,77.619393,4788.0
33.373397,77.620112,4788.0
33.373397,77.620831,4788.0
33.373397,77.621549,4851.0
33.373397,77.622268,4851.0
33.373397,77.622987,4898.0
33.373397,77.623705,4898.0
33.373397,77.624424,4898.0
33.373397,77.625143,4946.0
33.373397,77.625861,4946.0
33.373397,77.62658,4946.0
33.373397,77.627299,4972.0
33.373397,77.628017,4972.0
33.373397,77.628736,4972.0
33.373397,77.629454,4991.0
33.373397,77.630173,4991.0
33.373397,77.630892,4991.0
33.373397,77.63161,4977.0
33.373397,77.632329,4977.0
33.373397,77.633048,4977.0
33.373397,77.633766,4968.0
33.373397,77.634485,4968.0
33.373397,77.635204,4968.0
33.373397,77.635922,4941.0
33.373397,77.636641,4941.0
33.373397,77.63736,4941.0
33.373397,77.638078,4881.0
33.373397,77.638797,4881.0
33.374115,77.550403,5328.0
33.374115,77.551122,5328.0
33.374115,77.55184,5328.0
33.374115,77.552559,5310.0
33.374115,77.553278,5310.0
33.374115,77.553996,5310.0
33.374115,77.554715,5376.0
33.374115,77.555434,5376.0
33.374115,77.556152,5376.0
33.374115,77.556871,5310.0
33.374115,77.55759,5310.0
33.374115,77.558308,5310.0
33.374115,77.559027,5252.0
33.374115,77.559746,5252.0
33.374115,77.560464,5173.0
33.374115,77.561183,5173.0
33.374115,77.561901,5173.0
33.374115,77.56262,5055.0
33.374115,77.563339,5055.0
33.374115,77.564057,5055.0
33.374115,77.564776,5035.0
33.374115,77.565495,5035.0
33.374115,77.566213,5035.0
33.374115,77.566932,4980.0
33.374115,77.567651,4980.0
33.374115,77.568369,4980.0
33.374115,77.569088,4977.0
33.374115,77.569807,4977.0
33.374115,77.570525,4977.0
33.374115,77.571244,5011.0
33.374115,77.571963,5011.0
33.374115,77.572681,5011.0
33.374115,77.5734,4903.0
33.374115,77.574119,4903.0
33.374115,77.574837,4903.0
33.374115,77.575556,4964.0
33.374115,77.576274,4964.0
33.374115,77.576993,4964.0
33.374115,77.577712,4919.0
33.374115,77.57843,4919.0
33.374115,77.579149,4919.0
33.374115,77.579868,4879.0
33.374115,77.580586,4879.0
33.374115,77.581305,4821.0
33.374115,77.582024,4821.0
33.374115,77.582742,4821.0
33.374115,77.583461,4747.0
33.374115,77.58418,4747.0
33.374115,77.584898,4747.0
33.374115,77.585617,4697.0
33.374115,77.586336,4697.0
33.374115,77.587054,4697.0
33.374115,77.587773,4666.0
33.374115,77.588491,4666.0
33.374115,77.58921,4666.0
33.374115,77.589929,4696.0
33.374115,77.590647,4696.0
33.374115,77.591366,4696.0
33.374115,77.592085,4746.0
33.374115,77.592803,4746.0
33.374115,77.593522,4746.0
33.374115,77.594241,4706.0
33.374115,77.594959,4706.0
33.374115,77.595678,4706.0
33.374115,77.596397,4688.0
33.374115,77.597115,4688.0
33.374115,77.597834,4688.0
33.374115,77.598553,4692.0
33.374115,77.599271,4692.0
33.374115,77.59999,4692.0
33.374115,77.600709,4731.0
33.374115,77.601427,4731.0
33.374115,77.602146,4710.0
33.374115,77.602864,4710.0
33.374115,77.603583,4710.0
33.374115,77.604302,4678.0
33.374115,77.60502,4678.0
33.374115,77.605739,4678.0
33.374115,77.606458,4651.0
33.374115,77.607176,4651.0
33.374115,77.607895,4651.0
33.374115,77.608614,4709.0
33.374115,77.609332,4709.0
33.374115,77.610051,4709.0
33.374115,77.61077,4767.0
33.374115,77.611488,4767.0
33.374115,77.612207,4767.0
33.374115,77.612926,4807.0
33.374115,77.613644,4807.0
33.374115,77.614363,4807.0
33.374115,77.615081,4849.0
33.374115,77.6158,4849.0
33.374115,77.616519,4849.0
33.374115,77.617237,4792.0
33.374115,77.617956,4792.0
33.374115,77.618675,4792.0
33.374115,77.619393,4788.0
33.374115,77.620112,4788.0
33.374115,77.620831,4788.0
33.374115,77.621549,4851.0
33.374115,77.622268,4851.0
33.374115,77.622987,4898.0
33.374115,77.623705,4898.0
33.374115,77.624424,4898.0
33.374115,77.625143,4946.0
33.374115,77.625861,4946.0
33.374115,77.62658,4946.0
33.374115,77.627299,4972.0
33.374115,77.628017,4972.0
33.374115,77.628736,4972.0
33.374115,77.629454,4991.0
33.374115,77.630173,4991.0
33.374115,77.630892,4991.0
33.374115,77.63161,4977.0
33.374115,77.632329,4977.0
33.374115,77.633048,4977.0
33.374115,77.633766,4968.0
33.374115,77.634485,4968.0
33.374115,77.635204,4968.0
33.374115,77.635922,4941.0
33.374115,77.636641,4941.0
33.374115,77.63736,4941.0
33.374115,77.638078,4881.0
33.374115,77.638797,4881.0
33.374834,77.550403,5328.0
33.374834,77.551122,5328.0
33.374834,77.55184,5328.0
33.374834,77.552559,5310.0
33.374834,77.553278,5310.0
33.374834,77.553996,5310.0
33.374834,77.554715,5376.0
33.374834,77.555434,5376.0
33.374834,77.556152,5376.0
33.374834,77.556871,5310.0
33.374834,77.55759,5310.0
33.374834,77.558308,5310.0
33.374834,77.559027,5252.0
33.374834,77.559746,5252.0
33.374834,77.560464,5173.0
33.374834,77.561183,5173.0
33.374834,77.561901,5173.0
33.374834,77.56262,5055.0
33.374834,77.563339,5055.0
33.374834,77.564057,5055.0
33.374834,77.564776,5035.0
33.374834,77.565495,5035.0
33.374834,77.566213,5035.0
33.374834,77.566932,4980.0
33.374834,77.567651,4980.0
33.374834,77.568369,4980.0
33.374834,77.569088,4977.0
33.374834,77.569807,4977.0
33.374834,77.570525,4977.0
33.374834,77.571244,5011.0
33.374834,77.571963,5011.0
33.374834,77.572681,5011.0
33.374834,77.5734,4903.0
33.374834,77.574119,4903.0
33.374834,77.574837,4903.0
33.374834,77.575556,4964.0
33.374834,77.576274,4964.0
33.374834,77.576993,4964.0
33.374834,77.577712,4919.0
33.374834,77.57843,4919.0
33.374834,77.579149,4919.0
33.374834,77.579868,4879.0
33.374834,77.580586,4879.0
33.374834,77.581305,4821.0
33.374834,77.582024,4821.0
33.374834,77.582742,4821.0
33.374834,77.583461,4747.0
33.374834,77.58418,4747.0
33.374834,77.584898,4747.0
33.374834,77.585617,4697.0
33.374834,77.586336,4697.0
33.374834,77.587054,4697.0
33.374834,77.587773,4666.0
33.374834,77.588491,4666.0
33.374834,77.58921,4666.0
33.374834,77.589929,4696.0
33.374834,77.590647,4696.0
33.374834,77.591366,4696.0
33.374834,77.592085,4746.0
33.374834,77.592803,4746.0
33.374834,77.593522,4746.0
33.374834,77.594241,4706.0
33.374834,77.594959,4706.0
33.374834,77.595678,4706.0
33.374834,77.596397,4688.0
33.374834,77.597115,4688.0
33.374834,77.597834,4688.0
33.374834,77.598553,4692.0
33.374834,77.599271,4692.0
33.374834,77.59999,4692.0
33.374834,77.600709,4731.0
33.374834,77.601427,4731.0
33.374834,77.602146,4710.0
33.374834,77.602864,4710.0
33.374834,77.603583,4710.0
33.374834,77.604302,4678.0
33.374834,77.60502,4678.0
33.374834,77.605739,4678.0
33.374834,77.606458,4651.0
33.374834,77.607176,4651.0
33.374834,77.607895,4651.0
33.374834,77.608614,4709.0
33.374834,77.609332,4709.0
33.374834,77.610051,4709.0
33.374834,77.61077,4767.0
33.374834,77.611488,4767.0
33.374834,77.612207,4767.0
33.374834,77.612926,4807.0
33.374834,77.613644,4807.0
33.374834,77.614363,4807.0
33.374834,77.615081,4849.0
33.374834,77.6158,4849.0
33.374834,77.616519,4849.0
33.374834,77.617237,4792.0
33.374834,77.617956,4792.0
33.374834,77.618675,4792.0
33.374834,77.619393,4788.0
33.374834,77.620112,4788.0
33.374834,77.620831,4788.0
33.374834,77.621549,4851.0
33.374834,77.622268,4851.0
33.374834,77.622987,4898.0
33.374834,77.623705,4898.0
33.374834,77.624424,4898.0
33.374834,77.625143,4946.0
33.374834,77.625861,4946.0
33.374834,77.62658,4946.0
33.374834,77.627299,4972.0
33.374834,77.628017,4972.0
33.374834,77.628736,4972.0
33.374834,77.629454,4991.0
33.374834,77.630173,4991.0
33.374834,77.630892,4991.0
33.374834,77.63161,4977.0
33.374834,77.632329,4977.0
33.374834,77.633048,4977.0
33.374834,77.633766,4968.0
33.374834,77.634485,4968.0
33.374834,77.635204,4968.0
33.374834,77.635922,4941.0
33.374834,77.636641,4941.0
33.374834,77.63736,4941.0
33.374834,77.638078,4881.0
33.374834,77.638797,4881.0
33.375553,77.550403,5171.0
33.375553,77.551122,5171.0
33.375553,77.55184,5171.0
33.375553,77.552559,5214.0
33.375553,77.553278,5214.0
33.375553,77.553996,5214.0
33.375553,77.554715,5280.0
33.375553,77.555434,5280.0
33.375553,77.556152,5280.0
33.375553,77.556871,5378.0
33.375553,77.55759,5378.0
33.375553,77.558308,5378.0
33.375553,77.559027,5366.0
33.375553,77.559746,5366.0
33.375553,77.560464,5271.0
33.375553,77.561183,5271.0
33.375553,77.561901,5271.0
33.375553,77.56262,5210.0
33.375553,77.563339,5210.0
33.375553,77.564057,5210.0
33.375553,77.564776,5193.0
33.375553,77.565495,5193.0
33.375553,77.566213,5193.0
33.375553,77.566932,5209.0
33.375553,77.567651,5209.0
33.375553,77.568369,5209.0
33.375553,77.569088,5210.0
33.375553,77.569807,5210.0
33.375553,77.570525,5210.0
33.375553,77.571244,5207.0
33.375553,77.571963,5207.0
33.375553,77.572681,5207.0
33.375553,77.5734,5153.0
33.375553,77.574119,5153.0
33.375553,77.574837,5153.0
33.375553,77.575556,5064.0
33.375553,77.576274,5064.0
33.375553,77.576993,5064.0
33.375553,77.577712,4991.0
33.375553,77.57843,4991.0
33.375553,77.579149,4991.0
33.375553,77.579868,4901.0
33.375553,77.580586,4901.0
33.375553,77.581305,4828.0
33.375553,77.582024,4828.0
33.375553,77.582742,4828.0
33.375553,77.583461,4736.0
33.375553,77.58418,4736.0
33.375553,77.584898,4736.0
33.375553,77.585617,4688.0
33.375553,77.586336,4688.0
33.375553,77.587054,4688.0
33.375553,77.587773,4680.0
33.375553,77.588491,4680.0
33.375553,77.58921,4680.0
33.375553,77.589929,4754.0
33.375553,77.590647,4754.0
33.375553,77.591366,4754.0
33.375553,77.592085,4772.0
33.375553,77.592803,4772.0
33.375553,77.593522,4772.0
33.375553,77.594241,4746.0
33.375553,77.594959,4746.0
33.375553,77.595678,4746.0
33.375553,77.596397,4749.0
33.375553,77.597115,4749.0
33.375553,77.597834,4749.0
33.375553,77.598553,4780.0
33.375553,77.599271,4780.0
33.375553,77.59999,4780.0
33.375553,77.600709,4798.0
33.375553,77.601427,4798.0
33.375553,77.602146,4750.0
33.375553,77.602864,4750.0
33.375553,77.603583,4750.0
33.375553,77.604302,4701.0
33.375553,77.60502,4701.0
33.375553,77.605739,4701.0
33.375553,77.606458,4714.0
33.375553,77.607176,4714.0
33.375553,77.607895,4714.0
33.375553,77.608614,4703.0
33.375553,77.609332,4703.0
33.375553,77.610051,4703.0
33.375553,77.61077,4741.0
33.375553,77.611488,4741.0
33.375553,77.612207,4741.0
33.375553,77.612926,4807.0
33.375553,77.613644,4807.0
33.375553,77.614363,4807.0
33.375553,77.615081,4861.0
33.375553,77.6158,4861.0
